Urban,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,TractLOWI,LA1and10
0,14586,4990,8.8,83711.0,3509.0,0
0,13462,4845,14.5,58190.0,8816.0,0
1,4732,1670,26.8,42550.0,2548.0,1
1,4801,1378,27.5,33875.0,3921.0,0
1,2402,838,28.4,47031.0,1264.0,0
1,2152,988,13.1,55469.0,974.0,0
1,3417,1116,34.6,32407.0,2674.0,1
1,3832,1085,16.2,50292.0,2070.0,0
1,2489,877,33.6,33165.0,1761.0,0
1,3783,1270,35.4,38867.0,2594.0,1
1,2207,784,37.7,24055.0,1784.0,0
1,1352,826,12.5,89300.0,411.0,0
1,2812,1155,2.7,103500.0,448.0,1
1,5798,2467,8.6,66480.0,1366.0,0
1,3244,1212,36.6,24963.0,2265.0,0
1,3916,1934,31.0,28478.0,3009.0,0
1,7232,2463,22.1,43542.0,3817.0,1
1,8867,3894,5.2,72356.0,2696.0,1
1,2673,1140,24.2,46496.0,1327.0,0
1,5619,2638,21.4,37229.0,3455.0,0
1,2704,1146,7.4,104779.0,491.0,1
1,2455,1261,7.9,95446.0,434.0,1
1,5746,2282,41.2,31506.0,4151.0,0
1,4335,1949,3.9,70398.0,1108.0,1
1,2641,1466,7.7,63027.0,753.0,0
1,2775,1576,8.0,58203.0,741.0,0
1,4958,2849,6.3,68426.0,1106.0,0
1,3348,1821,8.5,66189.0,740.0,1
1,3104,1535,6.2,83224.0,799.0,1
1,4806,2693,6.2,60938.0,1623.0,1
1,4187,1991,10.4,77642.0,1038.0,0
1,2511,1265,8.6,94844.0,383.0,0
1,3093,1620,7.9,91932.0,539.0,1
1,9415,3766,23.1,53497.0,3483.0,1
1,5210,2427,5.7,96795.0,1112.0,1
1,948,537,7.2,50729.0,274.0,0
1,1918,1124,16.2,41292.0,569.0,0
1,1166,646,10.0,76250.0,205.0,1
1,1866,1068,6.5,68953.0,365.0,0
1,1714,1023,6.7,68717.0,454.0,0
1,4961,2530,11.8,91043.0,1291.0,1
1,3057,1872,4.9,105778.0,630.0,1
0,7674,3148,11.9,62004.0,2662.0,0
1,8529,2776,5.8,63938.0,3304.0,1
1,1824,987,4.6,111125.0,324.0,1
1,4590,1727,15.4,79205.0,1613.0,1
1,9067,2997,12.4,58750.0,4284.0,1
1,5371,1812,11.2,56250.0,2319.0,0
1,9553,4042,15.1,54767.0,3954.0,1
1,5841,2214,17.1,53919.0,2860.0,0
1,5283,2171,5.7,69397.0,1323.0,1
1,9294,3733,6.8,63750.0,2572.0,1
1,3613,1592,19.0,68052.0,1070.0,1
1,5245,1943,19.7,55096.0,1835.0,1
1,5940,2421,19.1,43681.0,3737.0,1
1,6528,2395,14.2,67679.0,2273.0,1
1,8065,3164,18.1,59045.0,3032.0,1
1,6229,2539,3.9,79013.0,1112.0,1
1,6721,3103,13.1,62188.0,2477.0,1
1,9042,3214,6.8,78343.0,2206.0,1
1,11126,4107,10.4,80787.0,1908.0,1
1,4608,1819,10.2,66797.0,1246.0,0
1,4933,2021,5.0,64907.0,1457.0,1
1,3540,1404,11.2,77632.0,852.0,1
1,4686,2260,9.2,57110.0,1733.0,1
1,4055,1791,10.5,66023.0,1196.0,1
1,2354,1212,12.1,52214.0,838.0,0
1,3899,1748,5.9,87771.0,786.0,1
1,2954,1565,12.2,71083.0,755.0,1
1,2135,1062,8.8,61875.0,896.0,0
1,3293,1713,30.2,46964.0,1774.0,0
1,2057,966,6.6,78036.0,439.0,1
0,3906,2097,10.8,65388.0,900.0,0
1,4154,2086,17.5,52780.0,1277.0,1
1,1482,670,15.3,61458.0,382.0,1
0,2566,924,13.0,81875.0,502.0,0
1,5272,2164,33.0,38051.0,2639.0,1
1,2869,1278,9.4,76366.0,527.0,1
1,2549,1482,14.0,48000.0,1069.0,1
1,3770,1910,10.5,56579.0,1371.0,0
1,3006,1564,21.1,46700.0,1571.0,0
1,3408,1471,3.1,70898.0,1087.0,0
1,3627,2035,28.2,39806.0,2149.0,1
0,2477,1010,4.3,82353.0,638.0,0
0,976,462,7.4,95417.0,154.0,0
1,5430,2189,11.8,57929.0,3485.0,1
0,1533,570,4.6,70250.0,260.0,0
0,921,416,20.4,44236.0,343.0,0
0,2800,1130,6.9,94980.0,544.0,0
1,3501,1559,4.5,76554.0,660.0,1
1,4674,1566,32.5,38261.0,3963.0,1
1,1564,691,10.7,93958.0,583.0,0
1,2843,1494,7.6,87989.0,408.0,1
1,2500,1165,4.4,110750.0,451.0,1
1,1514,532,2.6,117969.0,120.0,0
1,3787,1849,5.5,92944.0,818.0,1
0,5027,903,8.6,73281.0,1481.0,0
1,6146,2133,3.5,115561.0,548.0,1
1,3214,1433,3.7,106250.0,267.0,1
1,1100,554,5.8,93750.0,104.0,0
0,622,284,2.6,121000.0,132.0,0
1,1343,452,10.0,64853.0,422.0,1
1,2988,909,17.8,43576.0,2339.0,1
1,4897,1430,32.2,36250.0,4367.0,1
0,4131,1592,10.8,64976.0,1095.0,0
1,5365,1704,21.6,49559.0,3475.0,1
1,1965,615,17.8,62837.0,761.0,0
1,2702,824,20.9,50424.0,2044.0,1
1,2792,875,17.1,63250.0,1459.0,1
1,8828,3231,18.7,54315.0,4013.0,1
0,4014,1221,19.8,47967.0,2958.0,0
0,1227,455,3.3,93438.0,307.0,0
1,3855,1542,9.3,53355.0,1847.0,1
0,1319,407,10.4,44643.0,877.0,0
0,2383,793,10.9,65089.0,908.0,0
1,2087,672,16.7,51172.0,1073.0,1
1,6000,1774,12.8,48625.0,4163.0,1
1,3304,979,17.4,46185.0,2333.0,1
1,4540,1358,23.2,44495.0,3875.0,1
1,3924,1677,27.8,44009.0,2944.0,0
1,2953,1130,33.8,27423.0,2191.0,1
1,2939,862,28.3,41678.0,2477.0,1
1,5489,2238,14.3,51102.0,3911.0,1
1,2076,662,18.8,52250.0,1146.0,1
1,3038,1321,23.7,41716.0,2125.0,1
1,1312,415,14.3,63143.0,500.0,1
1,1338,423,4.8,47978.0,899.0,1
1,1913,578,16.2,49107.0,1412.0,1
1,1038,479,8.7,92955.0,150.0,0
1,2768,1502,6.9,66382.0,831.0,1
1,2427,1178,5.2,90682.0,376.0,1
1,3974,2028,11.4,82446.0,855.0,1
1,4669,2276,6.5,77235.0,1024.0,1
1,2269,794,10.2,95938.0,589.0,0
1,1739,688,18.6,54050.0,661.0,0
1,3102,1067,17.8,71750.0,1194.0,1
1,2119,968,7.5,117944.0,297.0,0
1,5668,2089,14.4,63984.0,1874.0,1
1,8039,2890,16.8,76667.0,2844.0,1
1,3286,1840,4.2,146301.0,370.0,1
1,1897,909,6.2,95341.0,276.0,1
1,3995,2177,3.3,138354.0,146.0,1
1,6399,2868,13.8,64536.0,2773.0,1
1,4528,2302,6.1,100882.0,767.0,1
1,5048,2045,1.9,105787.0,1029.0,1
0,3673,1597,13.3,69545.0,1204.0,0
0,5300,2547,10.4,92935.0,901.0,0
1,4103,2232,5.9,101121.0,947.0,1
1,8855,3378,15.1,57720.0,4949.0,1
1,5886,2150,24.1,61519.0,3595.0,1
1,2889,1522,9.1,72000.0,762.0,0
1,5178,2295,6.5,74100.0,1140.0,0
1,937,546,23.5,49583.0,294.0,1
1,2536,1374,13.2,72163.0,713.0,1
1,752,456,4.3,117031.0,87.0,1
1,1531,875,10.1,68214.0,312.0,1
1,1458,739,17.1,80781.0,502.0,1
0,1108,640,4.5,103636.0,151.0,0
0,1797,833,14.2,48400.0,612.0,0
0,2975,1479,14.6,55000.0,1169.0,0
0,3749,2020,12.5,62600.0,859.0,0
0,818,414,52.0,,130.0,0
1,2638,1418,4.8,120511.0,410.0,0
0,1503,796,9.0,133790.0,203.0,0
0,2328,1145,9.1,125625.0,483.0,0
1,2196,1055,13.1,65726.0,590.0,1
0,1324,619,11.8,134375.0,250.0,0
1,3737,2201,12.9,87448.0,1154.0,0
1,1546,755,12.7,98750.0,353.0,0
1,2334,1182,15.0,59107.0,715.0,1
1,3628,1796,22.6,43859.0,2019.0,0
1,2393,467,54.1,33214.0,763.0,0
1,2433,1026,69.6,,1382.0,0
1,3858,1481,58.2,32250.0,2921.0,0
1,2004,1124,16.0,55938.0,817.0,0
1,2973,1490,13.9,74417.0,1092.0,0
1,7989,3781,11.6,78640.0,1917.0,1
1,2144,1150,24.6,37000.0,1008.0,0
1,3313,1847,8.1,66250.0,901.0,0
1,2593,1366,12.9,66399.0,792.0,0
1,2692,976,44.7,23833.0,2155.0,0
1,2188,725,28.9,46250.0,1692.0,0
1,2896,784,39.5,26222.0,1104.0,0
1,2503,981,16.4,41743.0,1090.0,1
1,1314,556,49.7,22722.0,990.0,0
1,6552,1,66.7,,4.0,0
1,2932,1293,44.9,24400.0,1145.0,0
1,4791,1886,65.1,19167.0,4572.0,0
1,4475,1892,23.8,51071.0,2008.0,0
1,4577,2133,24.5,55721.0,2729.0,1
1,3091,1339,4.0,111964.0,222.0,1
1,7270,3320,7.5,127781.0,1154.0,1
1,3966,1467,37.1,35121.0,3397.0,1
1,5207,2118,23.0,49722.0,2928.0,1
1,3035,1438,35.1,28958.0,1308.0,1
1,4062,1522,39.3,27935.0,2976.0,1
1,2298,514,65.1,37833.0,1543.0,1
1,7383,3231,57.1,34219.0,5620.0,1
1,3326,1506,69.6,21422.0,2965.0,0
1,3472,1651,59.4,41667.0,3690.0,0
1,4675,2055,16.1,63546.0,1340.0,1
1,3418,1500,50.7,28731.0,3436.0,0
1,7310,3437,55.7,32005.0,6291.0,1
1,5016,2067,32.6,40259.0,3023.0,1
1,5642,2242,20.8,78500.0,2007.0,1
1,3168,1238,5.5,69526.0,935.0,1
1,2242,966,15.2,52439.0,769.0,0
1,4771,1970,6.2,70434.0,1478.0,1
0,3342,1240,6.6,81892.0,832.0,0
1,3930,1512,9.5,64375.0,1260.0,1
0,2898,1194,28.2,49926.0,1994.0,0
1,2676,1132,12.1,49792.0,755.0,1
1,7745,2885,4.2,98047.0,910.0,1
1,6018,2712,7.1,80372.0,1783.0,1
0,1609,609,5.4,112250.0,277.0,0
1,9050,3194,3.8,106475.0,770.0,1
0,2464,877,4.0,142891.0,166.0,0
1,4273,1867,8.7,91705.0,825.0,1
1,4323,1764,1.4,100208.0,731.0,1
0,2774,1111,1.0,158281.0,97.0,0
1,7207,2421,5.1,140430.0,644.0,1
1,5641,2531,7.9,76743.0,1019.0,1
0,2538,932,6.6,102147.0,293.0,0
0,9064,3305,5.0,100230.0,1786.0,0
1,3653,1235,11.9,52713.0,1367.0,0
1,7397,2965,3.3,81538.0,943.0,1
1,1292,553,10.4,113750.0,245.0,1
1,3346,1183,5.9,106438.0,426.0,1
0,3598,1269,3.5,113973.0,446.0,0
0,4991,1917,11.1,52304.0,1681.0,0
0,3108,1194,15.5,65417.0,1445.0,0
1,4218,1691,0.6,115952.0,333.0,1
0,3232,1308,5.7,89454.0,385.0,0
1,4978,1948,23.4,47312.0,2519.0,1
0,4905,1922,11.5,72143.0,1660.0,1
0,2299,882,21.0,51432.0,1063.0,0
0,8266,3102,13.6,50137.0,4435.0,0
0,4023,1629,28.6,37824.0,2600.0,0
0,1402,607,25.2,41775.0,675.0,0
0,6211,2563,22.6,40788.0,3302.0,0
0,3289,1363,25.0,47000.0,1266.0,1
0,7904,3173,16.7,66804.0,2491.0,1
1,4153,1552,25.1,49444.0,1899.0,1
0,3254,1533,23.4,40486.0,1672.0,0
0,2107,837,6.8,63250.0,796.0,1
0,6258,1688,16.2,40179.0,2485.0,0
0,3235,1347,16.4,50441.0,1136.0,0
0,3599,1365,36.3,38850.0,2298.0,1
0,2479,1002,28.8,51339.0,976.0,0
0,6192,1777,35.8,38824.0,2696.0,0
0,3719,1494,20.3,49694.0,1381.0,1
1,1682,961,14.0,96250.0,449.0,1
1,4522,1397,39.8,34722.0,2935.0,0
1,4317,1790,37.5,27295.0,3703.0,0
1,3653,1047,33.7,46683.0,2987.0,0
1,3496,2000,26.4,47123.0,2092.0,0
1,3602,2081,17.8,46442.0,2143.0,0
1,2600,1143,11.5,51212.0,673.0,0
1,6071,1686,24.2,40066.0,3674.0,0
1,5071,2143,29.2,36659.0,4777.0,0
1,2864,1135,21.7,49750.0,1609.0,0
1,3727,2095,10.9,50000.0,1620.0,1
1,3883,1693,25.5,45308.0,2464.0,1
1,3822,1578,23.8,40781.0,2360.0,0
1,1614,695,8.4,93512.0,361.0,0
1,2528,1133,9.3,59216.0,1083.0,0
1,3930,1983,5.8,65054.0,1243.0,0
1,3730,1917,3.2,73421.0,776.0,0
1,5232,2606,10.5,59841.0,1813.0,1
1,2927,1149,9.7,59345.0,1535.0,0
1,3711,1632,7.9,67000.0,1085.0,0
1,3142,1354,6.3,52096.0,1133.0,1
1,2694,1116,15.6,59583.0,1061.0,0
1,3637,1579,15.5,42663.0,2398.0,0
1,3326,1795,30.3,36202.0,2094.0,0
1,2523,804,27.0,49766.0,1259.0,1
1,5502,1889,26.1,39190.0,3912.0,0
1,4543,1637,15.6,44928.0,2656.0,1
1,8146,2688,11.7,49952.0,3289.0,1
1,3654,1539,6.3,77917.0,695.0,1
1,5706,2282,13.2,70929.0,2068.0,1
1,6234,2557,8.5,78015.0,1675.0,1
1,5145,2488,7.8,63656.0,921.0,1
1,4975,2401,9.1,73905.0,1715.0,0
1,5577,2875,3.1,90819.0,893.0,1
1,4177,1672,15.7,61420.0,2042.0,1
1,4885,2082,9.0,64432.0,1895.0,1
1,4945,2291,16.7,57465.0,2344.0,1
1,4144,2116,16.1,53125.0,1589.0,1
1,3579,1799,13.1,64022.0,1206.0,0
1,3953,1758,13.0,42309.0,2036.0,0
1,3099,1537,18.6,48634.0,1851.0,1
1,2678,1458,8.8,77400.0,723.0,1
1,4289,1722,9.4,89013.0,1124.0,0
1,4761,2009,15.0,66583.0,1020.0,1
0,5800,2590,4.1,103424.0,885.0,0
1,3476,1338,26.7,62847.0,1730.0,1
1,1832,847,15.0,80417.0,434.0,1
1,4408,1915,11.1,59172.0,2048.0,1
1,3066,1196,6.7,62317.0,903.0,1
1,4133,1186,22.9,55926.0,2784.0,1
1,5959,1936,27.2,44153.0,3046.0,0
1,4914,2320,6.2,62065.0,1467.0,1
0,3392,1099,8.2,56010.0,945.0,0
1,1661,916,6.9,65909.0,471.0,1
1,1640,894,3.0,108750.0,372.0,1
1,758,454,4.4,138750.0,95.0,1
1,4849,2546,12.1,86911.0,937.0,1
0,5749,2406,12.5,53924.0,1711.0,0
1,4555,1888,6.1,79439.0,1025.0,1
1,5933,3038,6.3,64018.0,1524.0,1
1,3203,1373,2.4,93936.0,459.0,1
1,3927,1469,3.2,82813.0,1025.0,1
0,4809,1939,5.9,84972.0,1013.0,0
0,4497,1701,1.7,82317.0,659.0,0
0,2848,932,1.8,107866.0,400.0,0
0,2899,850,16.4,87404.0,711.0,1
1,3993,1768,7.1,95148.0,945.0,1
1,4712,2176,4.7,98902.0,490.0,1
0,4281,1633,4.5,105000.0,1045.0,0
1,5473,2037,4.7,100065.0,823.0,0
0,4019,1227,5.1,90156.0,884.0,1
1,4342,1901,19.1,64534.0,1457.0,0
1,3878,1465,9.5,92379.0,852.0,1
1,11398,4381,5.7,105152.0,1917.0,1
0,3790,1281,2.9,111471.0,434.0,0
0,5449,1760,5.1,109338.0,1129.0,0
1,5268,2364,3.4,127256.0,630.0,1
1,3626,1591,5.0,103060.0,882.0,1
0,5415,2252,7.1,75074.0,2275.0,1
0,7230,2900,29.1,38348.0,3686.0,1
0,8129,1471,10.4,74609.0,885.0,0
0,3388,1288,34.4,38214.0,1847.0,0
0,2350,937,25.1,49632.0,995.0,0
0,5363,2195,34.9,34757.0,2844.0,0
0,2027,1036,11.5,53750.0,576.0,0
0,1419,718,25.5,48194.0,675.0,0
0,3723,1609,17.8,33264.0,1674.0,0
0,5893,2543,19.3,44348.0,3164.0,0
0,3637,1407,26.3,42500.0,2496.0,0
0,2709,1172,29.7,38125.0,1292.0,0
1,5145,2038,18.6,52921.0,2843.0,1
0,7511,3499,9.7,61912.0,2301.0,0
1,14286,7381,6.5,63460.0,2369.0,1
1,11639,5449,6.8,61525.0,3446.0,1
0,6098,2580,13.8,42143.0,2372.0,0
0,9384,3472,16.9,47647.0,5227.0,0
0,1514,554,22.6,43846.0,730.0,0
1,12236,4481,8.9,58411.0,5165.0,1
1,6004,2333,5.3,55407.0,2035.0,1
0,8425,3549,8.4,60572.0,2635.0,0
1,5440,2641,3.5,55045.0,1077.0,1
1,4590,2526,5.4,65679.0,1350.0,1
1,2832,1105,9.3,53438.0,1004.0,1
0,6202,2157,10.1,54236.0,2155.0,0
1,6139,2643,21.1,48717.0,2897.0,1
1,5957,1973,24.5,44063.0,4491.0,1
0,3434,1699,16.4,40417.0,1977.0,0
1,1691,629,26.6,48454.0,1214.0,1
1,11209,4077,24.0,46476.0,6762.0,1
1,3862,1635,15.2,50129.0,1664.0,1
1,6009,2306,14.7,60662.0,2437.0,1
1,6027,2397,16.8,49579.0,2631.0,1
1,5006,1867,29.2,37653.0,3012.0,1
1,5196,2544,13.9,41600.0,2314.0,0
0,3534,1420,39.4,29517.0,2244.0,0
1,4338,999,29.3,43359.0,1399.0,1
1,4977,1990,47.0,23042.0,3933.0,0
1,1750,678,58.1,20404.0,1656.0,1
1,2433,1061,28.0,63295.0,1078.0,0
1,2300,1133,31.3,39741.0,1580.0,0
1,3873,1728,24.9,38421.0,2040.0,0
1,4834,1936,11.3,80625.0,1237.0,0
1,3284,1386,13.8,64489.0,1312.0,1
1,3405,1363,10.3,73600.0,741.0,1
1,6250,2333,16.7,68654.0,1782.0,1
1,6181,2840,12.0,64242.0,1743.0,1
1,6195,2358,8.6,73987.0,1694.0,1
0,5253,2173,8.5,52388.0,1272.0,0
0,5114,1969,17.4,83935.0,1493.0,0
1,11618,5022,8.4,58015.0,3529.0,1
1,5702,2357,21.2,46910.0,2347.0,1
1,5552,2615,25.0,41250.0,2686.0,1
0,6563,2705,24.1,41712.0,3671.0,0
0,6169,2287,23.9,49363.0,3383.0,0
0,3167,1183,15.8,58009.0,1036.0,0
0,2814,1428,8.4,62946.0,1133.0,0
1,6519,4017,6.5,55910.0,1602.0,1
0,5978,2560,19.2,49707.0,2556.0,0
0,6376,3122,12.7,54554.0,2334.0,0
1,2691,1546,5.0,109881.0,260.0,1
1,3228,1562,9.1,81339.0,751.0,1
1,4848,2376,11.8,76250.0,1665.0,0
1,7459,3182,9.0,79906.0,1728.0,1
1,4552,2382,10.8,65131.0,1542.0,1
1,1998,794,4.4,152083.0,187.0,1
1,5836,2412,6.1,86000.0,1194.0,0
1,5621,2091,1.7,116886.0,581.0,1
1,5038,2094,8.6,86181.0,1113.0,1
1,2743,1508,8.6,83906.0,647.0,0
1,3882,1660,8.7,107868.0,477.0,1
1,3426,2052,8.1,66597.0,844.0,1
1,2088,774,27.9,49000.0,983.0,1
1,2217,1451,7.3,83977.0,541.0,0
1,4520,2217,7.6,84539.0,1297.0,0
1,5669,2348,16.7,48824.0,2675.0,1
1,6639,3109,6.3,84015.0,1307.0,1
1,1945,1000,4.8,87625.0,685.0,1
1,8528,3558,12.7,63354.0,2876.0,1
1,2116,805,30.0,29519.0,1241.0,0
1,5637,2104,16.5,56693.0,2854.0,1
1,4022,1954,9.0,76307.0,1085.0,1
0,5595,2410,9.4,75433.0,1232.0,0
0,3529,1390,2.8,96691.0,408.0,0
1,1874,1176,18.3,52802.0,961.0,1
1,3228,1542,19.3,42500.0,2085.0,1
1,2743,1334,8.0,57096.0,880.0,1
1,5375,2506,9.4,56105.0,2090.0,1
1,3707,1803,9.1,123056.0,747.0,1
1,4176,2010,4.0,115962.0,745.0,1
0,1086,415,2.6,176000.0,146.0,0
0,9994,3971,5.2,88339.0,1550.0,0
1,7008,1826,27.1,41875.0,3996.0,1
1,3300,537,28.4,47411.0,1037.0,1
1,2347,1210,11.8,80662.0,608.0,0
1,4086,1871,27.1,40625.0,2527.0,0
1,6913,3510,8.2,92969.0,1393.0,0
1,3139,1342,8.7,71451.0,614.0,0
1,1015,451,13.6,131042.0,217.0,0
1,4332,2236,11.9,55000.0,1548.0,0
1,4289,1919,7.2,87396.0,915.0,0
1,1555,787,15.0,114750.0,346.0,0
1,3699,2015,17.5,90239.0,1022.0,0
1,3761,1831,15.7,74410.0,1327.0,0
1,3206,1096,19.9,40100.0,1213.0,0
1,3852,1919,11.3,73523.0,1274.0,0
1,2022,1055,22.5,61202.0,795.0,0
1,3415,1676,12.5,75197.0,831.0,0
1,2664,1319,7.1,71800.0,636.0,0
1,2265,1102,6.0,155417.0,233.0,0
1,2538,1314,7.3,97560.0,438.0,0
1,2378,1075,6.4,120938.0,460.0,0
1,5622,3347,15.3,69899.0,2108.0,0
1,6192,2540,3.1,146266.0,831.0,0
1,2806,1280,15.0,56218.0,1197.0,0
1,3077,1398,11.8,53365.0,1518.0,0
1,6747,2204,18.8,39599.0,3465.0,0
1,4655,1225,12.2,55156.0,2220.0,0
1,5349,1579,28.2,41791.0,3486.0,0
1,6695,2093,35.3,29919.0,4982.0,0
1,3149,1078,10.1,52500.0,1226.0,0
1,4616,1664,26.6,34167.0,2753.0,0
1,5049,1505,19.3,41902.0,2550.0,0
1,5941,2159,18.0,51143.0,3334.0,0
1,3706,1164,11.6,41087.0,2232.0,0
1,4100,1073,17.7,53906.0,2147.0,0
1,5829,1650,24.2,42633.0,3954.0,0
1,3431,942,26.8,40302.0,2214.0,0
1,4643,1638,37.6,29417.0,3599.0,0
1,4713,1442,19.4,43207.0,2327.0,0
1,7527,2192,10.5,52446.0,2452.0,0
1,2473,656,11.2,66981.0,820.0,0
1,7808,2331,21.6,40308.0,5129.0,0
1,5420,1810,24.0,37292.0,2894.0,0
1,4786,1234,16.8,53264.0,1978.0,0
1,5392,1411,18.0,56814.0,2892.0,0
1,3419,1113,38.4,37316.0,2125.0,0
1,6336,2219,32.9,37847.0,3975.0,0
1,6102,1920,17.4,40998.0,3836.0,0
1,4385,1163,19.2,51959.0,1890.0,0
1,5553,1782,23.8,39426.0,2902.0,0
1,4677,1244,17.8,40500.0,2838.0,0
1,4231,1082,14.2,45983.0,2191.0,0
1,5298,1607,25.5,36573.0,3612.0,0
1,6711,2148,27.5,36714.0,4628.0,0
1,4825,1314,29.2,55379.0,2517.0,0
1,4640,1707,30.4,41250.0,2913.0,0
1,7578,1880,32.5,42689.0,3712.0,0
1,6782,2204,50.3,22159.0,5388.0,0
1,4370,1336,39.2,26474.0,3090.0,0
1,5255,1764,28.5,32384.0,3670.0,0
1,5412,1466,21.4,41367.0,2728.0,0
1,5501,1462,26.7,46483.0,2631.0,0
1,5508,1543,20.5,46417.0,2398.0,0
1,6447,1788,22.0,46818.0,3049.0,0
1,4806,1257,24.6,55052.0,1863.0,0
1,4923,1486,16.4,37663.0,2698.0,0
1,7159,2292,28.1,34250.0,4337.0,0
1,4683,1929,22.6,35463.0,3209.0,0
1,7688,2763,26.7,36715.0,4842.0,0
1,6641,1958,18.4,45181.0,3625.0,0
1,6480,2064,25.4,45542.0,3564.0,0
1,6109,2022,29.1,34978.0,3478.0,0
1,5451,2068,27.0,27799.0,3985.0,0
1,5768,1824,30.7,41823.0,3560.0,0
1,2498,770,22.0,40221.0,1482.0,0
1,4864,1434,27.8,39389.0,2886.0,0
1,6140,1685,22.0,37250.0,3406.0,0
1,4855,1632,34.6,31211.0,2987.0,0
1,3900,1505,39.5,25592.0,3101.0,0
1,4082,1364,22.3,36607.0,2331.0,0
1,8227,2174,22.0,40041.0,4127.0,0
1,7026,1893,17.1,40625.0,3332.0,0
1,2673,830,26.8,32500.0,2062.0,0
1,6402,2058,24.0,39000.0,3545.0,0
1,5479,1847,30.6,43782.0,2901.0,0
1,5354,1742,40.4,30066.0,4818.0,0
1,2069,829,21.5,32396.0,1088.0,0
1,4693,1451,22.4,48750.0,2504.0,0
1,5303,1443,22.7,48500.0,3292.0,0
1,5002,1177,24.0,66315.0,2172.0,0
1,4176,1280,29.3,33583.0,2393.0,0
1,4508,1720,5.0,113571.0,991.0,0
1,7515,2803,30.6,34600.0,4238.0,0
1,5357,2604,7.9,54639.0,1895.0,0
1,2996,1176,2.2,133365.0,368.0,0
1,4574,2156,16.0,105577.0,1738.0,0
1,4545,2037,22.8,42697.0,2189.0,0
1,5527,2636,9.2,98385.0,1195.0,0
1,4703,1577,42.5,23919.0,4189.0,0
1,4853,1851,43.3,32417.0,4694.0,0
1,3479,1068,55.5,18378.0,3214.0,0
1,3926,1236,53.9,26515.0,3124.0,0
1,6487,1836,17.7,42021.0,3344.0,0
1,3315,1030,12.0,59550.0,1937.0,0
1,4049,1675,36.2,30945.0,3074.0,0
1,4323,1536,20.0,36506.0,3099.0,0
1,4247,1376,34.9,38375.0,3047.0,0
1,2510,840,31.5,31454.0,2214.0,0
1,5465,1712,36.9,22454.0,3237.0,0
1,3778,1177,48.1,30417.0,3455.0,0
1,4005,1268,35.7,32807.0,2708.0,0
1,3546,1349,51.5,21771.0,2250.0,0
1,4010,1484,26.6,42656.0,2825.0,0
1,2815,1039,26.3,37483.0,1888.0,0
1,3932,1415,33.8,29521.0,2774.0,0
1,3781,1355,37.4,26181.0,2714.0,0
1,3336,1106,43.6,28750.0,2559.0,0
1,2909,980,25.9,35651.0,2317.0,0
1,2453,1073,21.1,62500.0,1132.0,0
1,3573,1155,16.1,49280.0,1696.0,0
1,5485,1678,27.4,39625.0,3148.0,0
1,4963,1619,25.8,45750.0,3369.0,0
1,5323,1675,32.1,35601.0,3570.0,0
1,4173,1239,20.6,31117.0,2880.0,0
1,5386,2171,49.4,26482.0,4375.0,0
1,5388,1530,42.6,29052.0,3791.0,0
1,3421,1080,35.0,29104.0,2724.0,0
1,5647,2274,24.5,42731.0,3780.0,0
1,2553,1064,28.0,53580.0,1852.0,0
1,6368,3843,7.5,89073.0,1153.0,0
1,2642,1440,11.6,77667.0,653.0,0
1,3442,1796,14.7,83145.0,1227.0,0
1,1630,478,49.2,30000.0,876.0,0
1,5752,1764,24.5,33787.0,4238.0,0
1,2705,987,28.4,34886.0,1148.0,0
1,6315,2203,39.4,27421.0,4629.0,0
1,4450,1639,37.8,32902.0,2530.0,0
1,4416,1519,50.0,25196.0,3679.0,0
1,2320,941,33.2,28352.0,1752.0,0
1,3027,1453,46.1,21218.0,2884.0,0
1,6942,3136,26.3,33576.0,5072.0,0
1,4655,2385,16.2,110625.0,1464.0,0
1,1258,761,20.5,139583.0,414.0,0
1,1178,788,19.2,61509.0,531.0,0
1,1069,642,7.1,111719.0,205.0,0
1,1622,3,0.0,,0.0,0
1,826,539,12.3,97292.0,510.0,0
1,5714,2625,12.8,73935.0,1424.0,0
1,2513,1319,14.4,117955.0,665.0,0
1,5744,2609,4.6,105851.0,1359.0,0
1,2699,962,5.2,223000.0,273.0,1
1,1584,965,16.8,66351.0,692.0,0
1,4106,2130,21.1,36640.0,2191.0,0
1,4237,1636,16.5,67157.0,1763.0,0
1,4298,2168,19.2,47422.0,1969.0,0
1,3812,2172,24.2,64931.0,1429.0,0
1,4953,2186,20.0,53243.0,1733.0,0
1,3790,1708,15.3,46543.0,1664.0,0
1,4382,2012,12.2,50250.0,2016.0,0
1,2755,1352,12.2,89427.0,735.0,0
1,2991,1553,4.7,107833.0,353.0,1
1,2612,1413,6.4,111917.0,591.0,0
1,1932,1068,5.6,109265.0,542.0,1
1,5062,1984,8.4,99767.0,1427.0,0
1,3127,1663,14.4,250001.0,767.0,1
1,2733,1781,26.6,36473.0,977.0,0
1,2930,1531,8.1,76625.0,355.0,0
1,3152,1465,7.2,142500.0,683.0,0
1,4825,2967,10.8,81150.0,969.0,0
1,2158,1331,12.3,39630.0,1001.0,0
1,2625,1655,17.0,39856.0,1023.0,0
1,1836,1077,18.7,59732.0,627.0,0
1,2389,1616,7.5,103162.0,426.0,0
